gene	canonical_gene	panel	candidate_role	support_tier	selected_gene_reason	is_original_candidate_gene	is_marker_panel_gene	dentate_candidate_units	dentate_background_units	dentate_candidate_median_rank	dentate_background_median_rank	dentate_rank_delta_vs_background	dentate_rank_p_greater	cerebellar_candidate_units	cerebellar_background_units	cerebellar_candidate_median_rank	cerebellar_background_median_rank	cerebellar_rank_delta_vs_background	cerebellar_rank_p_greater	dentate_candidate_median_detection	cerebellar_candidate_median_detection	n_dentate_datasets_detected_5pct	n_cerebellar_datasets_detected_5pct	dentate_rank_p_adj_bh	cerebellar_rank_p_adj_bh	shared_positive_rank_delta	shared_strict_bh_0_10	shared_strict_bh_0_20	combined_rank_delta	minimum_branch_detection
AAK1	AAK1	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	1.1453103684849443e-07	6	12	0.6666666666666666	0.6666666666666666	0.0	0.5197767383185427	0.7368421052631579	0.22812571957958616	7	3	1.2745911694427114e-07	0.6827991094190786	False	False	False	0.5	0.22812571957958616
ABCA5	ABCA5	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	1.3639523973529882e-14	6	12	0.6666666666666666	0.5	0.16666666666666663	0.2926959764730425	0.6076158940397351	0.06780990179703067	7	3	2.5177980849860692e-14	0.44652159914500644	True	False	False	0.6666666666666666	0.06780990179703067
ABCC5	ABCC5	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	6.690575769974989e-13	6	12	0.6666666666666666	0.5	0.16666666666666663	0.2926959764730425	0.5785953177257525	0.17535814690033436	7	3	1.0380442664574929e-12	0.44652159914500644	True	False	False	0.6666666666666666	0.17535814690033436
ABHD2	ABHD2	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	9.035474429813785e-13	6	12	0.8333333333333333	0.6666666666666666	0.16666666666666663	0.2926959764730425	0.6536544850498339	0.18282153154568587	6	3	1.3978562081502212e-12	0.44652159914500644	True	False	False	0.6666666666666666	0.18282153154568587
ABI1	ABI1	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	4.759715825533523e-23	6	12	0.8333333333333333	0.5	0.33333333333333326	0.04130279887374222	0.7191489361702128	0.3091757365490613	7	3	4.356043723874351e-22	0.10540030481821885	True	False	True	0.8333333333333333	0.3091757365490613
ABI2	ABI2	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	1.0808023355515028e-19	6	12	0.6666666666666666	0.5	0.16666666666666663	0.2926959764730425	0.7897310513447433	0.3879532565019136	7	3	4.365475355328137e-19	0.44652159914500644	True	False	False	0.6666666666666666	0.3879532565019136
ABL2	ABL2	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	6.832665015643997e-15	6	12	0.6666666666666666	0.5	0.16666666666666663	0.2926959764730425	0.617399438727783	0.09441123710812328	7	3	1.2887000364288546e-14	0.44652159914500644	True	False	False	0.6666666666666666	0.09441123710812328
ABLIM1	ABLIM1	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	2.6017489535758527e-28	6	12	0.5	0.6666666666666666	-0.16666666666666663	0.8924811052561918	0.8045574057843996	0.06715449226678732	7	2	1.254042995623561e-26	1.0	False	False	False	0.33333333333333337	0.06715449226678732
ABLIM2	ABLIM2	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	1.4043736707443747e-08	6	12	0.3333333333333333	0.8333333333333333	-0.49999999999999994	0.9924520339370608	0.42725752508361203	0.018600937672289874	7	1	1.6709196334857645e-08	1.0	False	False	False	5.551115123125783e-17	0.018600937672289874
ABR	ABR	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	6.2263447595369146e-24	6	12	0.6666666666666666	0.8333333333333333	-0.16666666666666663	0.7404431743695444	0.7041694242223693	0.156474305669204	7	3	6.9613101976472e-23	0.8934908974782608	False	False	False	0.33333333333333337	0.156474305669204
ACACA	ACACA	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	2.625527884871116e-16	6	12	0.6666666666666666	0.5	0.16666666666666663	0.2926959764730425	0.7417869847248378	0.21439073621133098	7	3	5.822873192520911e-16	0.44652159914500644	True	False	False	0.6666666666666666	0.21439073621133098
ACAP2	ACAP2	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	6.2263447595369146e-24	6	12	0.6666666666666666	0.6666666666666666	0.0	0.7404431743695444	0.7668161434977578	0.11924301837248613	7	3	6.9613101976472e-23	0.8934908974782608	False	False	False	0.5	0.11924301837248613
ACBD6	ACBD6	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	2.3797433769793204e-19	6	12	1.0	0.5	0.5	0.009879767867540601	0.7	0.42704594184393746	7	3	8.93021346828399e-19	0.03418661397874148	True	True	True	1.0	0.42704594184393746
ACSL3	ACSL3	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	7.231418035829584e-15	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.5628571428571428	0.2596236484800367	7	3	1.3627233466302665e-14	0.23428822380991143	True	False	False	0.6666666666666666	0.2596236484800367
ACSL4	ACSL4	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	1.1602874380425446e-09	6	12	0.6666666666666666	0.5	0.16666666666666663	0.2926959764730425	0.5249169435215947	0.09177851578068918	7	2	1.4682983973828935e-09	0.44652159914500644	True	False	False	0.6666666666666666	0.09177851578068918
ACTB	ACTB	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	5.2221046523540615e-12	6	12	1.0	0.5	0.5	0.0017167440604175456	0.6702253855278766	0.9985094468839383	7	3	7.627437704347448e-12	0.013191158405414228	True	True	True	1.0	0.6702253855278766
ACTG1	ACTG1	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.6666666666666666	0.33333333333333337	1.5571100131503742e-12	6	12	1.0	0.5	0.5	0.0017167440604175456	0.3776041666666667	0.9991105454500697	7	3	2.363451097636922e-12	0.013191158405414228	True	True	True	0.8333333333333334	0.3776041666666667
ACTN1	ACTN1	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	6.73782285418795e-19	6	12	0.6666666666666666	0.6666666666666666	0.0	0.5197767383185427	0.5834186284544524	0.13488674635589643	7	3	2.342041309412446e-18	0.6827991094190786	False	False	False	0.5	0.13488674635589643
ACTR2	ACTR2	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	1.5371640063251686e-12	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.5194805194805194	0.42597550322706335	7	3	2.3348100348174305e-12	0.23428822380991143	True	False	False	0.6666666666666666	0.42597550322706335
ACTR3	ACTR3	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	5.611180888788661e-21	6	12	1.0	0.5	0.5	0.009879767867540601	0.5472408026755853	0.5976155411079676	7	3	2.918621426326764e-20	0.03418661397874148	True	True	True	1.0	0.5472408026755853
ACTR3B	ACTR3B	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	6.690575769974989e-13	6	12	0.6666666666666666	0.6666666666666666	0.0	0.7404431743695444	0.49948822927328557	0.07009239885188177	7	3	1.0380442664574929e-12	0.8934908974782608	False	False	False	0.5	0.07009239885188177
ACVR1	ACVR1	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	1.49617453572322e-23	6	12	0.6666666666666666	0.6666666666666666	0.0	0.2926959764730425	0.6389132340052586	0.05344181121301393	7	2	1.488625031185167e-22	0.44652159914500644	False	False	False	0.5	0.05344181121301393
ACVR1C	ACVR1C	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	4.726949975834051e-24	6	12	0.8333333333333333	0.6666666666666666	0.16666666666666663	0.12700887922326776	0.5354951796669588	0.0027934229408489953	7	0	5.695974720880031e-23	0.23428822380991143	True	False	False	0.6666666666666666	0.0027934229408489953
ACVR2A	ACVR2A	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	1.4533394718721954e-17	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.5325509573810995	0.10727373360623689	7	3	3.975149198601251e-17	0.23428822380991143	True	False	False	0.6666666666666666	0.10727373360623689
ACYP2	ACYP2	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	6.887093118226504e-21	6	12	0.8333333333333333	0.5	0.33333333333333326	0.04130279887374222	0.7574712643678161	0.2621558581780593	7	3	3.465917627246702e-20	0.10540030481821885	True	False	True	0.8333333333333333	0.2621558581780593
ADAM10	ADAM10	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	4.916852068383375e-17	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.7045454545454546	0.3245144300583742	7	3	1.230063683543661e-16	0.23428822380991143	True	False	False	0.6666666666666666	0.3245144300583742
ADAM22	ADAM22	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	3.1809350517676156e-18	6	12	0.6666666666666666	0.5	0.16666666666666663	0.2926959764730425	0.829072872949256	0.10558951792345314	7	3	9.80035245352835e-18	0.44652159914500644	True	False	False	0.6666666666666666	0.10558951792345314
ADAM23	ADAM23	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	4.550672817150389e-11	6	12	0.6666666666666666	0.5	0.16666666666666663	0.2926959764730425	0.6986301369863014	0.08372281508218653	7	3	6.184467005262653e-11	0.44652159914500644	True	False	False	0.6666666666666666	0.08372281508218653
ADAMTS16	ADAMTS16	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	8.695126228302389e-23	6	12	0.3333333333333333	0.8333333333333333	-0.49999999999999994	0.9987576086591673	0.6054394954670871	0.0022166309003993005	3	0	7.513836170991188e-22	1.0	False	False	False	5.551115123125783e-17	0.0022166309003993005
ADAMTS19	ADAMTS19	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	72	88	1.0	0.5	0.5	1.5328697606416741e-21	6	12	0.3333333333333333	0.8333333333333333	-0.49999999999999994	0.9924520339370608	0.5396910964676951	0.0035382161962936717	3	1	9.554007215033883e-21	1.0	False	False	False	5.551115123125783e-17	0.0035382161962936717
ADARB1	ADARB1	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	1.664462203773281e-20	6	12	1.0	0.5	0.5	0.009879767867540601	0.6190476190476191	0.1761528274286731	7	3	7.987209115009394e-20	0.03418661397874148	True	True	True	1.0	0.1761528274286731
ADARB2	ADARB2	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	0.6666666666666666	0.6666666666666666	0.0	0.2698452199434068	6	12	1.0	0.5	0.5	0.0017167440604175456	0.16978776529338327	0.03892265508476583	7	1	0.2762124974314532	0.013191158405414228	False	False	False	0.5	0.03892265508476583
ADCY1	ADCY1	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	3.493003398154007e-22	6	12	0.6666666666666666	0.6666666666666666	0.0	0.5197767383185427	0.7045723295230587	0.13616634557128798	7	3	2.525441456865347e-21	0.6827991094190786	False	False	False	0.5	0.13616634557128798
ADCY2	ADCY2	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	1.617251802999069e-19	6	12	0.3333333333333333	0.8333333333333333	-0.49999999999999994	0.9924520339370608	0.6253844003354767	0.007998552830966319	7	1	6.495961408712928e-19	1.0	False	False	False	5.551115123125783e-17	0.007998552830966319
ADCY9	ADCY9	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	1.2786095703346011e-16	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.675263774912075	0.02238959073963065	6	1	3.0243229640738825e-16	0.23428822380991143	True	False	False	0.6666666666666666	0.02238959073963065
ADD1	ADD1	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	1.1239080044577881e-22	6	12	0.8333333333333333	0.5	0.33333333333333326	0.04130279887374222	0.6558570483123759	0.4242901545631581	7	3	9.048148209095598e-22	0.10540030481821885	True	False	True	0.8333333333333333	0.4242901545631581
ADD2	ADD2	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	4.306391738877116e-09	6	12	1.0	0.5	0.5	0.009879767867540601	0.599128540305011	0.235678123020391	7	3	5.250457381464005e-09	0.03418661397874148	True	True	True	1.0	0.235678123020391
ADD3	ADD3	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	3.753281702531358e-29	6	12	0.5	0.8333333333333333	-0.33333333333333326	0.9667434775654529	0.8486842105263158	0.13321819331269202	7	3	2.626086455738876e-27	1.0	False	False	False	0.16666666666666674	0.13321819331269202
ADGRB3	ADGRB3	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	71	87	1.0	0.5	0.5	7.15608853629316e-11	5	10	0.6666666666666666	0.6666666666666666	0.0	0.52583632803492	0.9738069608898458	0.34390009606147937	5	2	9.664729785317476e-11	0.6877333702083747	False	False	False	0.5	0.34390009606147937
ADGRL1	ADGRL1	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	71	87	1.0	0.5	0.5	5.578709602212525e-10	5	10	0.6666666666666666	0.6666666666666666	0.0	0.52583632803492	0.5060728744939271	0.4868372265480163	5	2	7.168377445023084e-10	0.6877333702083747	False	False	False	0.5	0.4868372265480163
ADGRL2	ADGRL2	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	71	87	1.0	0.5	0.5	4.7946828848700174e-23	5	10	0.6666666666666666	0.6666666666666666	0.0	0.52583632803492	0.8374851720047449	0.13592699327569643	3	2	4.369608057681961e-22	0.6877333702083747	False	False	False	0.5	0.13592699327569643
ADGRL3	ADGRL3	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	71	87	1.0	0.5	0.5	6.021022865820029e-18	5	10	0.6666666666666666	0.6666666666666666	0.0	0.52583632803492	0.9504310344827587	0.20413064361191163	5	2	1.8113174196898256e-17	0.6877333702083747	False	False	False	0.5	0.20413064361191163
ADGRV1	ADGRV1	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	71	87	1.0	0.5	0.5	7.9254244113753595e-25	5	10	1.0	0.5	0.5	0.030093938344890565	0.5191082802547771	0.024495677233429394	3	1	1.0481857041629973e-23	0.10310873957511686	True	False	True	1.0	0.024495677233429394
ADK	ADK	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	1.8526996800741386e-18	6	12	1.0	0.5	0.5	0.0017167440604175456	0.7125836120401338	0.3154954959737137	7	3	5.807089026128333e-18	0.013191158405414228	True	True	True	1.0	0.3154954959737137
ADNP	ADNP	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	3.7294444865275855e-20	6	12	0.8333333333333333	0.5	0.33333333333333326	0.04130279887374222	0.5963724304715841	0.10172343047715236	5	2	1.6275986099151576e-19	0.10540030481821885	True	False	True	0.8333333333333333	0.10172343047715236
ADRA1A	ADRA1A	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	1.8568042541277267e-27	6	12	0.3333333333333333	0.8333333333333333	-0.49999999999999994	0.9924520339370608	0.8746492048643593	0.00303357663921595	5	0	6.011057354034387e-26	1.0	False	False	False	5.551115123125783e-17	0.00303357663921595
ADRBK2	ADRBK2	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	0.6666666666666666	0.6666666666666666	0.0	1.5407600908037534e-06	4	8	0.3333333333333333	0.8333333333333333	-0.49999999999999994	0.9984719601741697	0.0	0.18987395537148224	4	1	1.66512637616011e-06	1.0	False	False	False	-0.49999999999999994	0.0
AEBP2	AEBP2	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	4.273920343380974e-15	6	12	0.6666666666666666	0.5	0.16666666666666663	0.2926959764730425	0.8064784053156147	0.19978356782378542	7	2	8.404472551943185e-15	0.44652159914500644	True	False	False	0.6666666666666666	0.19978356782378542
AFF1	AFF1	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	3.445334106785331e-27	6	12	0.8333333333333333	0.5	0.33333333333333326	0.04130279887374222	0.6211412535079514	0.033920809222147304	6	1	9.34116209702173e-26	0.10540030481821885	True	False	True	0.8333333333333333	0.033920809222147304
AFF3	AFF3	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	2.1524338285766923e-09	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.8396464646464646	0.16698383741847575	7	3	2.6754320768956134e-09	0.23428822380991143	True	False	False	0.6666666666666666	0.16698383741847575
AFF4	AFF4	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	1.664462203773281e-20	6	12	0.6666666666666666	0.5	0.16666666666666663	0.2926959764730425	0.7186795160959606	0.3218497179494354	7	3	7.987209115009394e-20	0.44652159914500644	True	False	False	0.6666666666666666	0.3218497179494354
AGAP1	AGAP1	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.6666666666666666	0.33333333333333337	8.502435433906776e-17	6	12	0.6666666666666666	0.5	0.16666666666666663	0.2926959764730425	0.9314420803782506	0.3502626998297821	7	3	2.0559400731486953e-16	0.44652159914500644	True	False	False	0.5	0.3502626998297821
AGBL4	AGBL4	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	4.4692803202377636e-12	6	12	0.5	0.6666666666666666	-0.16666666666666663	0.8924811052561918	0.8789237668161435	0.004482892726658589	4	1	6.554340104527187e-12	1.0	False	False	False	0.33333333333333337	0.004482892726658589
AGFG1	AGFG1	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	8.821315462779944e-16	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.6638297872340425	0.2668006077838649	7	2	1.86485704081576e-15	0.23428822380991143	True	False	False	0.6666666666666666	0.2668006077838649
AGO3	AGO3	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	72	88	1.0	0.5	0.5	6.231373603909986e-17	6	12	0.6666666666666666	0.6666666666666666	0.0	0.2926959764730425	0.7061199542612182	0.1207660550374327	6	3	1.534492909748347e-16	0.44652159914500644	False	False	False	0.5	0.1207660550374327
AGPAT4	AGPAT4	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5833333333333333	0.41666666666666674	5.491559972206237e-12	6	12	1.0	0.5	0.5	0.00021486327043911477	0.7413793103448276	0.4229908686333492	7	3	7.97268646567291e-12	0.003140309337187062	True	True	True	0.9166666666666667	0.4229908686333492
AGTPBP1	AGTPBP1	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.6666666666666666	0.33333333333333337	1.2257527589688914e-07	6	12	1.0	0.5	0.5	0.009879767867540601	0.7254038179148311	0.21783052430628044	7	3	1.3613198843848058e-07	0.03418661397874148	True	True	True	0.8333333333333334	0.21783052430628044
AHCYL2	AHCYL2	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	1.090801304924341e-26	6	12	0.6666666666666666	0.5	0.16666666666666663	0.2926959764730425	0.7749120750293084	0.1875898399543874	7	2	2.463473632244415e-25	0.44652159914500644	True	False	False	0.6666666666666666	0.1875898399543874
AHI1	AHI1	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	4.759715825533523e-23	6	12	1.0	0.5	0.5	0.009879767867540601	0.8607983623336745	0.34798217466520065	7	3	4.356043723874351e-22	0.03418661397874148	True	True	True	1.0	0.34798217466520065
AIF1	AIF1	expanded_marker_panel	expanded_selected_gene	marker_panel	marker_panel	False	True	72	88	1.0	0.6666666666666666	0.33333333333333337	6.165366829546128e-08	6	12	0.3333333333333333	0.8333333333333333	-0.49999999999999994	0.9998528734296044	0.0022053960473078123	0.008481517792139013	1	0	7.147344015652354e-08	1.0	False	False	False	-0.16666666666666657	0.0022053960473078123
AIG1	AIG1	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	4.550672817150389e-11	6	12	1.0	0.5	0.5	0.0017167440604175456	0.6507859733978234	0.5835304306059923	7	3	6.184467005262653e-11	0.013191158405414228	True	True	True	1.0	0.5835304306059923
AK5	AK5	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	3.253107737515192e-08	6	12	0.6666666666666666	0.6666666666666666	0.0	0.7404431743695444	0.881511746680286	0.013341767405538907	7	1	3.8058202171901036e-08	0.8934908974782608	False	False	False	0.5	0.013341767405538907
AKAP11	AKAP11	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	6.73782285418795e-19	6	12	0.6666666666666666	0.6666666666666666	0.0	0.5197767383185427	0.6754057428214731	0.2504947326466914	7	3	2.342041309412446e-18	0.6827991094190786	False	False	False	0.5	0.2504947326466914
AKAP6	AKAP6	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	1.019584476453557e-16	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.923785594639866	0.2630285680952631	7	3	2.4517502543545066e-16	0.23428822380991143	True	False	False	0.6666666666666666	0.2630285680952631
AKAP8L	AKAP8L	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	6.832665015643997e-15	6	12	0.6666666666666666	0.6666666666666666	0.0	0.2926959764730425	0.5303193397918909	0.21116969683823006	7	3	1.2887000364288546e-14	0.44652159914500644	False	False	False	0.5	0.21116969683823006
AKAP9	AKAP9	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	9.486940249949818e-19	6	12	1.0	0.5	0.5	0.009879767867540601	0.7637906647807637	0.7046221864759804	7	3	3.2818458376620658e-18	0.03418661397874148	True	True	True	1.0	0.7046221864759804
AKT3	AKT3	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	2.3797433769793204e-19	6	12	1.0	0.5	0.5	0.00021486327043911477	0.9301090299133352	0.15949090621557308	7	3	8.93021346828399e-19	0.003140309337187062	True	True	True	1.0	0.15949090621557308
ALCAM	ALCAM	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.6666666666666666	0.33333333333333337	1.3898762000839639e-08	6	12	0.6666666666666666	0.6666666666666666	0.0	0.7404431743695444	0.7319188963210702	0.25379160376182497	7	2	1.6591312482014958e-08	0.8934908974782608	False	False	False	0.33333333333333337	0.25379160376182497
ALDH1A2	ALDH1A2	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	72	88	1.0	0.5	0.5	7.764727182909183e-26	6	12	0.6666666666666666	0.8333333333333333	-0.16666666666666663	0.8924811052561918	0.6021037760831733	0.001778045624394273	3	0	1.3366423222007952e-24	1.0	False	False	False	0.33333333333333337	0.001778045624394273
ALDH1L1	ALDH1L1	expanded_marker_panel	expanded_selected_gene	marker_panel	marker_panel	False	True	72	88	1.0	0.6666666666666666	0.33333333333333337	4.964354838952858e-13	6	12	0.3333333333333333	0.8333333333333333	-0.49999999999999994	0.9987576086591673	0.05328920361247948	0.036501085625247315	1	1	7.876873186312179e-13	1.0	False	False	False	-0.16666666666666657	0.036501085625247315
ALMS1	ALMS1	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	8.231328111812965e-20	6	12	1.0	0.5	0.5	0.009879767867540601	0.6024195201968423	0.14467270176383407	3	3	3.446670014386549e-19	0.03418661397874148	True	True	True	1.0	0.14467270176383407
AMBRA1	AMBRA1	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	4.273920343380974e-15	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.5954022988505747	0.11314017389371689	7	2	8.404472551943185e-15	0.23428822380991143	True	False	False	0.6666666666666666	0.11314017389371689
AMPH	AMPH	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	2.3023184867736652e-08	6	12	1.0	0.5	0.5	0.00021486327043911477	0.593103448275862	0.20230665089506006	7	3	2.708095877338438e-08	0.003140309337187062	True	True	True	1.0	0.20230665089506006
ANK2	ANK2	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	1.1239080044577881e-22	6	12	0.6666666666666666	0.6666666666666666	0.0	0.5197767383185427	0.9781609195402299	0.42934165296267923	7	3	9.048148209095598e-22	0.6827991094190786	False	False	False	0.5	0.42934165296267923
ANK3	ANK3	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	2.5420682925374e-10	6	12	1.0	0.5	0.5	0.00021486327043911477	0.9570707070707071	0.8118060519800525	7	3	3.337618720649892e-10	0.003140309337187062	True	True	True	1.0	0.8118060519800525
ANKIB1	ANKIB1	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.6666666666666666	0.33333333333333337	4.2149049532282505e-09	6	12	0.6666666666666666	0.6666666666666666	0.0	0.5197767383185427	0.7736598279285242	0.1208504307742592	7	3	5.159214922997786e-09	0.6827991094190786	False	False	False	0.33333333333333337	0.1208504307742592
ANKRD11	ANKRD11	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	2.3797433769793204e-19	6	12	1.0	0.5	0.5	0.009879767867540601	0.8114856429463171	0.49693597005531814	7	3	8.93021346828399e-19	0.03418661397874148	True	True	True	1.0	0.49693597005531814
